_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,browser_height,browser_width,feedback,tags,time,time_after,time_before,time_during,time_total,batch,browser_gold,browser_height_gold,browser_width_gold,duration,feedback_gold,image,row,sequence,tags_gold,time_after_gold,time_before_gold,time_during_gold,time_gold,time_total_gold,url
1054720279,10/03/2016 15:54,2153086685,10/03/2016 15:54,FALSE,elite,0.4,29768955,510,1093,,"sky, vapour trail, downward, euro",5,24.1,9,5,38.2,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 16:22,2153130816,10/03/2016 16:21,FALSE,clixsense,0.3444,6338159,662,1366,none,"cloud, europe, travel",5,28.1,6.2,4.9,39.3,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 17:21,2153197292,10/03/2016 17:20,FALSE,clixsense,0.3033,14353703,938,1920,,"cloud, trail",5,4.2,13.5,5,22.8,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 17:40,2153217890,10/03/2016 17:39,FALSE,fusioncash,0.2746,35242242,631,1280,,"Cloud,captions",5,12.4,6.3,4.5,23.6,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 18:19,2153271105,10/03/2016 18:19,FALSE,clixsense,0.3719,24835873,638,1366,,"euro, smoke",5,17.4,8.8,5,31.3,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 18:25,2153280877,10/03/2016 18:23,FALSE,prodege,0.3228,8715359,638,1366,,"sky, cloud, white, blue, contrail, airplane exhaust",5,62.6,22.1,5,89.7,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 18:37,2153300941,10/03/2016 18:37,FALSE,instagc,0.2382,38279086,511,360,,"Europe, failing, fear",5,21.7,6.2,4.7,32.6,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 18:44,2153316409,10/03/2016 18:43,FALSE,grabpoints,0.2712,39021669,652,1366,,"sky, writer, clouds",5,6.5,5,4.9,16.7,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 19:03,2153351806,10/03/2016 19:02,FALSE,neodev,0.1899,39151155,996,1408,,"euro devaluation, meteorite, economic downfall",5,39.9,5,4.9,49.9,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 19:35,2153396293,10/03/2016 19:35,FALSE,prodege,0.3391,37559426,709,1536,,"fuel, crash, europe,",5,3.4,4.4,4.9,12.9,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 19:43,2153406299,10/03/2016 19:43,FALSE,neodev,0.2503,39269480,736,1518,,cloud,5,2.9,4.8,5,12.8,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 19:49,2153414075,10/03/2016 19:48,FALSE,hiving,0.3319,33462675,675,1350,,"cloud, sky, euro sign",5,15.9,6.3,5,27.2,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 19:52,2153418025,10/03/2016 19:51,FALSE,prodege,0.3515,37079883,584,1011,,"euro, meteorite",5,6.5,3.3,5,14.8,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720279,10/03/2016 20:13,2153445056,10/03/2016 20:12,FALSE,neodev,0.3172,39676184,662,1366,,"sky, smoke",5,53.4,10.2,5,68.7,6,,,,5,,image_364.jpg,752,2,,,,,,,http://www.vismet.org/VisMet/images/full/image_364.jpg
1054720280,10/03/2016 13:03,2152828392,10/03/2016 13:03,FALSE,clixsense,0.3954,6339764,703,1280,,"man, trees",5,9.4,5.9,5,20.4,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 14:34,2152956229,10/03/2016 14:33,FALSE,clixsense,0.554,39071827,671,1366,,"Organs, trees, brain, lungs, crotch",5,11.5,7,5,23.6,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 14:34,2152956244,10/03/2016 14:30,FALSE,points4rewards,0.3618,28703583,758,1536,,"figure, trees, body, organs, cartoon",5,59.6,124.5,5,189,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 14:56,2152985932,10/03/2016 14:56,FALSE,instagc,0.5847,20312760,736,1518,,"trees, brain, lungs, human,",5,4.8,4.5,5,14.3,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 15:18,2153014891,10/03/2016 15:18,FALSE,prodege,0.4613,13300986,638,1366,,"tree, lungs, person",5,4.2,8.6,5,17.8,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 15:51,2153076809,10/03/2016 15:50,FALSE,clixsense,0.3504,17950689,638,1366,,"trees, human body",5,10.6,6,5,21.7,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 15:55,2153088289,10/03/2016 15:54,FALSE,elite,0.4,29768955,510,1093,,"body, trees, lungs,",5,20.6,6.2,5,31.8,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 16:23,2153131291,10/03/2016 16:22,FALSE,clixsense,0.3444,6338159,662,1366,none,lungs,5,13.9,5.3,5,24.2,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 17:22,2153197728,10/03/2016 17:22,FALSE,clixsense,0.3033,14353703,938,1920,,"tree, inside person",5,4.3,4.4,5,13.8,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 17:40,2153218481,10/03/2016 17:40,FALSE,fusioncash,0.2746,35242242,631,1280,,"Body,tree,limbs,covering,parts",5,21.8,7.3,4.9,33.9,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 18:20,2153271844,10/03/2016 18:19,FALSE,clixsense,0.3719,24835873,638,1366,,"man, trees",5,7.6,7.3,5,20,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 18:27,2153283349,10/03/2016 18:25,FALSE,prodege,0.3228,8715359,638,1366,,"human, tree, branches, bare, arms, legs, head, torso",5,46.2,14.8,5,66.2,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 18:38,2153302180,10/03/2016 18:37,FALSE,instagc,0.2382,38279086,511,360,,"Organic, fleshy, human",5,16.5,5,4.8,26.3,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 18:44,2153317652,10/03/2016 18:44,FALSE,grabpoints,0.2712,39021669,652,1366,,"brain, lungs, private, trees",5,12.7,14.9,4.6,32.1,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 19:35,2153396517,10/03/2016 19:35,FALSE,prodege,0.3391,37559426,709,1536,,"tree, lungs, smoke, brain, thinking",5,4.3,4.4,5,13.8,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 19:44,2153406977,10/03/2016 19:43,FALSE,neodev,0.2503,39269480,736,1518,,trees,5,3.3,4.6,4.9,12.8,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 19:49,2153414836,10/03/2016 19:49,FALSE,hiving,0.3319,33462675,675,1350,,"man, trees, lungs, brain, crotch",5,13.9,6.7,5,25.6,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 19:54,2153420674,10/03/2016 19:52,FALSE,prodege,0.3515,37079883,584,1011,,"body, trees",5,5.5,105.5,5,116,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 20:06,2153435668,10/03/2016 20:03,FALSE,neodev,0.3172,39676184,662,1366,,"human, image, anatomy",5,115,28.2,5,148.3,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720280,10/03/2016 20:07,2153437056,10/03/2016 20:06,FALSE,clixsense,0.2643,6524027,894,1280,No,"organs,trees,lungs,gonads,human,growth",5,17.2,7,5,29.2,6,,,,5,,image_416.jpg,753,3,,,,,,,http://www.vismet.org/VisMet/images/full/image_416.jpg
1054720281,10/03/2016 14:37,2152959294,10/03/2016 14:34,FALSE,clixsense,0.554,39071827,671,1366,,"ATM, ace of hearts, joker, receipt",1,25.1,15.6,1,41.8,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 14:39,2152962234,10/03/2016 14:34,FALSE,points4rewards,0.3618,28703583,758,1536,,"atm, playing cards, cartoon",1,50.4,74.4,0.9,126,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 14:57,2152986150,10/03/2016 14:56,FALSE,instagc,0.5847,20312760,736,1518,,"playing card, atm",1,4.7,3.8,1,9.6,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 15:19,2153015489,10/03/2016 15:18,FALSE,prodege,0.4613,13300986,638,1366,,"joker, ace, ATM machine",1,8.7,17.5,1,27.3,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 15:53,2153082104,10/03/2016 15:51,FALSE,clixsense,0.3504,17950689,638,1366,,"cash machine, card,",1,8.4,14.9,1,24.3,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 15:55,2153089297,10/03/2016 15:55,FALSE,elite,0.4,29768955,510,1093,,"playing card, ATM,",1,16.7,6.7,1,24.4,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 16:23,2153132010,10/03/2016 16:23,FALSE,clixsense,0.3444,6338159,662,1366,none,ATM,1,25.9,5.2,1,32.2,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 17:22,2153198052,10/03/2016 17:22,FALSE,clixsense,0.3033,14353703,938,1920,,"card, atm",1,7.3,6,1,14.3,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 17:41,2153219048,10/03/2016 17:40,FALSE,fusioncash,0.2746,35242242,631,1280,,"Slot,machine,cards,ace,hand",1,17.7,7.2,1,25.9,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 18:20,2153272221,10/03/2016 18:20,FALSE,clixsense,0.3719,24835873,638,1366,,"joker,atm",1,8.6,6.1,1,15.7,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 18:28,2153285699,10/03/2016 18:27,FALSE,prodege,0.3228,8715359,638,1366,,"card, ace, ATM machine, inserting, person, hand, fingers, arm",1,60.2,28.4,1,89.8,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 18:38,2153303707,10/03/2016 18:38,FALSE,instagc,0.2382,38279086,511,360,,"Banking, fantastical, gamble",1,29,4.5,1,34.8,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 18:45,2153318998,10/03/2016 18:44,FALSE,grabpoints,0.2712,39021669,652,1366,,"atm, machine, playing, card, exiting, arm, hand",1,16.7,5.6,0.9,23.6,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 19:36,2153396796,10/03/2016 19:35,FALSE,prodege,0.3391,37559426,709,1536,,"cards, atm, joker, money, cash",1,7.6,4.1,1,12.8,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 19:46,2153410143,10/03/2016 19:44,FALSE,neodev,0.2503,39269480,736,1518,,ace,1,14.4,9,1,24.5,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 19:50,2153415470,10/03/2016 19:49,FALSE,hiving,0.3319,33462675,675,1350,,"atm, joker, ace, hand, arm, playing card, buttons",1,21.9,5.1,1,28.1,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 19:54,2153421423,10/03/2016 19:54,FALSE,prodege,0.3515,37079883,584,1011,,"joker, ace, card, bank, cash machine",1,9.2,6,1,16.3,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 20:07,2153437256,10/03/2016 20:06,FALSE,neodev,0.3172,39676184,662,1366,,"atm machine, hand, card",1,60.7,12.9,1,74.7,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 20:07,2153437662,10/03/2016 20:07,FALSE,clixsense,0.2643,6524027,894,1280,No,"ATM,cards,games,gambling,fraud,risk",1,16.4,5.9,1,23.3,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720281,10/03/2016 20:47,2153492571,10/03/2016 20:46,FALSE,gifthunterclub,0.3124,34737109,522,1138,,"cards, money",1,9.5,6.9,1,17.5,6,,,,1,,image_289.jpg,754,4,,,,,,,http://www.vismet.org/VisMet/images/full/image_289.jpg
1054720282,10/03/2016 14:37,2152960350,10/03/2016 14:37,FALSE,clixsense,0.554,39071827,671,1366,,"Flowers, throwing, man, hidden face, black and white",15,4.2,7.5,15,26.8,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 14:42,2152966964,10/03/2016 14:39,FALSE,points4rewards,0.3618,28703583,758,1536,,"flowers, man, cartoon",15,10.9,170.9,15,196.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 14:57,2152986736,10/03/2016 14:57,FALSE,instagc,0.5847,20312760,736,1518,,"throw, flowers, hurl, chuck",15,4.3,6.8,15,26.2,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 15:20,2153016371,10/03/2016 15:19,FALSE,prodege,0.4613,13300986,638,1366,,"bouquet, masked man",15,4.4,16.3,15,35.8,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 15:53,2153084284,10/03/2016 15:53,FALSE,clixsense,0.3504,17950689,638,1366,,"man, flowers,",15,5,5.6,8.7,19.3,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 15:56,2153090669,10/03/2016 15:55,FALSE,elite,0.4,29768955,510,1093,,"rioter, throw, flowers",15,6.5,6,15,27.5,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 16:24,2153132659,10/03/2016 16:23,FALSE,clixsense,0.3444,6338159,662,1366,none,flower,15,9.1,6.8,14.9,30.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 17:25,2153201477,10/03/2016 17:22,FALSE,clixsense,0.3033,14353703,938,1920,,"flowers throwing, man, mask",15,6.3,18.5,15,39.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 17:42,2153219895,10/03/2016 17:41,FALSE,fusioncash,0.2746,35242242,631,1280,,"Man,hoodie,throwing,floeer,boquet",15,19.1,6,14.3,39.7,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 18:20,2153273173,10/03/2016 18:20,FALSE,clixsense,0.3719,24835873,638,1366,,"flower, person",15,4.3,9.9,15,29.3,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 18:30,2153287900,10/03/2016 18:28,FALSE,prodege,0.3228,8715359,638,1366,,"man, pointing, ball cap, flowers, arrangement, throwing, covered mouth, black and white, bouquet",15,66,10.1,15,91.1,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 18:39,2153305694,10/03/2016 18:38,FALSE,instagc,0.2382,38279086,511,360,,"Mean, thug, hostile",15,27.7,5,14.9,47.6,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 18:45,2153320384,10/03/2016 18:45,FALSE,grabpoints,0.2712,39021669,652,1366,,"man, bandana, covering, face, throwing, boquet, flowers",15,9.8,5.5,14.9,29.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 19:36,2153397473,10/03/2016 19:36,FALSE,prodege,0.3391,37559426,709,1536,,"protest, banksy ,flowers,grenade, peace,",15,11.7,4.4,15,31.1,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 19:46,2153410778,10/03/2016 19:46,FALSE,neodev,0.2503,39269480,736,1518,,flower,15,2,5.5,7.4,14.6,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 19:50,2153416322,10/03/2016 19:50,FALSE,hiving,0.3319,33462675,675,1350,,"man, mask, hat, flowers, bandana, sneakers",15,13.9,9.7,15,38.6,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 19:55,2153421883,10/03/2016 19:54,FALSE,prodege,0.3515,37079883,584,1011,,"banksy, graffiti, protester, flowers",15,4.4,9.5,15,28.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 20:08,2153438733,10/03/2016 20:07,FALSE,clixsense,0.2643,6524027,894,1280,No,"throwing,bouquet,male,wrong,football,baseball",15,12.4,7,15,34.5,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 20:09,2153439645,10/03/2016 20:07,FALSE,neodev,0.3172,39676184,662,1366,,"painting, man, flower",15,63.6,23.7,13.8,101.3,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720282,10/03/2016 20:21,2153455652,10/03/2016 20:20,FALSE,prodege,0.4656,28103910,643,1366,,"man, flowers",15,8.7,6.1,15,29.9,6,,,,15,,image_183.jpg,755,5,,,,,,,http://www.vismet.org/VisMet/images/full/image_183.jpg
1054720283,10/03/2016 14:38,2152961143,10/03/2016 14:37,FALSE,clixsense,0.554,39071827,671,1366,Did not see the picture...,Nothing,1,16.2,5.6,1,22.8,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 14:45,2152971117,10/03/2016 14:42,FALSE,points4rewards,0.3618,28703583,758,1536,,"berlich, gmail, cartoon",1,118.8,42.3,0.9,162.2,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 14:57,2152987210,10/03/2016 14:57,FALSE,instagc,0.5847,20312760,736,1518,,"dandelion, money, blow",1,7.9,7.4,1,16.4,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 15:20,2153016816,10/03/2016 15:20,FALSE,prodege,0.4613,13300986,638,1366,,money dandelion,1,7.1,7.7,1,15.9,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 15:54,2153086700,10/03/2016 15:53,FALSE,clixsense,0.3504,17950689,638,1366,,"man, flower, money",1,13.3,9.7,1,24.1,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 15:56,2153091828,10/03/2016 15:56,FALSE,elite,0.4,29768955,510,1093,,"man, blow, dandelion, money",1,16.2,6,1,23.2,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 16:24,2153133121,10/03/2016 16:24,FALSE,clixsense,0.3444,6338159,662,1366,none,money,1,13,7.2,0.9,21.3,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 17:26,2153201808,10/03/2016 17:25,FALSE,clixsense,0.3033,14353703,938,1920,,"blowing, money,pin wheel",1,11.3,4.4,1,16.8,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 17:42,2153220767,10/03/2016 17:42,FALSE,fusioncash,0.2746,35242242,631,1280,,"Man,blowing,money,",1,32.8,3.2,0.2,36.7,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 18:21,2153273728,10/03/2016 18:20,FALSE,clixsense,0.3719,24835873,638,1366,,"blowing, money",1,10.7,7.5,1,19.2,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 18:40,2153306679,10/03/2016 18:39,FALSE,instagc,0.2382,38279086,511,360,,"Luck, wind, gone",1,16.6,4.6,1,22.3,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 18:46,2153321669,10/03/2016 18:45,FALSE,grabpoints,0.2712,39021669,652,1366,,"man, blowing, money, off, flower, stem",1,19.5,6,0.9,26.7,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 19:24,2153382010,10/03/2016 19:21,FALSE,prodege,0.3228,8715359,638,1366,,"man, blowing, bald, green, bills, money",1,85.9,61,1,148.1,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 19:36,2153397861,10/03/2016 19:36,FALSE,prodege,0.3391,37559426,709,1536,,"money, dandilion, finiance",1,7.4,4.2,1,12.6,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 19:51,2153417122,10/03/2016 19:50,FALSE,hiving,0.3319,33462675,675,1350,,"man, blowing, money, dandelion, blue sky, suit",1,27.9,7.4,1,36.3,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 19:56,2153423280,10/03/2016 19:55,FALSE,prodege,0.3515,37079883,584,1011,,"man, flower",1,6.9,16.4,1,24.3,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 20:09,2153439365,10/03/2016 20:08,FALSE,clixsense,0.2643,6524027,894,1280,No,"dandelion,symbolic,money,seeds,planting,spreading",1,23.9,6.6,1,31.6,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 20:12,2153443295,10/03/2016 20:09,FALSE,neodev,0.3172,39676184,662,1366,,"cartoon, blowing, flower",1,147.8,9.3,1,158.1,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 20:21,2153455931,10/03/2016 20:21,FALSE,prodege,0.4656,28103910,643,1366,,"man, money",1,7.5,5.5,1,14.1,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720283,10/03/2016 20:29,2153467288,10/03/2016 20:26,FALSE,gifthunterclub,0.3124,34737109,522,1138,,"flower, money, air",1,13.4,168.9,1,183.5,6,,,,1,,image_362.jpg,756,6,,,,,,,http://www.vismet.org/VisMet/images/full/image_362.jpg
1054720284,10/03/2016 14:39,2152961769,10/03/2016 14:38,FALSE,clixsense,0.554,39071827,671,1366,,"Anvil, tied, missile, firework, european economy",15,5.7,4.5,15,25.2,6,,,,15,,image_363.jpg,757,7,,,,,,,http://www.vismet.org/VisMet/images/full/image_363.jpg
1054720284,10/03/2016 14:48,2152974083,10/03/2016 14:45,FALSE,points4rewards,0.3618,28703583,758,1536,,"berlich, gmail, cartoon, rocket, anvil, erlich",15,54.1,10.6,14.9,79.7,6,,,,15,,image_363.jpg,757,7,,,,,,,http://www.vismet.org/VisMet/images/full/image_363.jpg
1054720284,10/03/2016 14:58,2152987837,10/03/2016 14:57,FALSE,instagc,0.5847,20312760,736,1518,,"rocket, anvil, fly, sky, economy, europe",15,4,10.1,14.4,28.6,6,,,,15,,image_363.jpg,757,7,,,,,,,http://www.vismet.org/VisMet/images/full/image_363.jpg
1054720284,10/03/2016 15:20,2153017574,10/03/2016 15:20,FALSE,prodege,0.4613,13300986,638,1366,,"anvil, dynamite",15,4.1,8,15,27.1,6,,,,15,,image_363.jpg,757,7,,,,,,,http://www.vismet.org/VisMet/images/full/image_363.jpg
1054720284,10/03/2016 15:55,2153088660,10/03/2016 15:54,FALSE,clixsense,0.3504,17950689,638,1366,,"weight, rocket,",15,4.2,4.5,10.1,18.8,6,,,,15,,image_363.jpg,757,7,,,,,,,http://www.vismet.org/VisMet/images/full/image_363.jpg
